comet,ter,semnatic_similarity_with_src,sentiment_analysis_with_src,sentiment_analysis_with_tgt,sentence_entropy,semnatic_similarity_with_tgt,rouge_score_with_tgt,bleu_score_with_tgt,jaccard_similarity_score_with_tgt,dice_similarity_score_with_tgt,bert-score
-1.005097866,1,0.885728598,0,0,4.423251797,0.869182944,"{'rouge-1': {'r': 0.6666666666666666, 'p': 0.6956521739130435, 'f': 0.6808510588320508}, 'rouge-2': {'r': 0.35714285714285715, 'p': 0.37037037037037035, 'f': 0.3636363586380166}, 'rouge-l': {'r': 0.5833333333333334, 'p': 0.6086956521739131, 'f': 0.5957446758533274}}",0.659502535,0.516129032,0.680851064,0.870455861
0.580143988,0.5,0.531054378,0,1,4.297079328,0.804065585,"{'rouge-1': {'r': 0.6818181818181818, 'p': 0.7142857142857143, 'f': 0.6976744136073554}, 'rouge-2': {'r': 0.5652173913043478, 'p': 0.5652173913043478, 'f': 0.5652173863043478}, 'rouge-l': {'r': 0.6818181818181818, 'p': 0.7142857142857143, 'f': 0.6976744136073554}}",0.645862773,0.518518519,0.682926829,0.83514756
1.038816929,0,0.086522885,0,0,4.037401198,0.431739807,"{'rouge-1': {'r': 0.2608695652173913, 'p': 0.35294117647058826, 'f': 0.29999999511250003}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.2608695652173913, 'p': 0.35294117647058826, 'f': 0.29999999511250003}}",0.301785258,0.176470588,0.3,0.580280483
1.181776285,0,0.645090342,1,1,3.807354922,0.812672019,"{'rouge-1': {'r': 0.5294117647058824, 'p': 0.6428571428571429, 'f': 0.5806451563371489}, 'rouge-2': {'r': 0.2777777777777778, 'p': 0.38461538461538464, 'f': 0.3225806402913632}, 'rouge-l': {'r': 0.5294117647058824, 'p': 0.6428571428571429, 'f': 0.5806451563371489}}",0.573871693,0.409090909,0.580645161,0.81453836
1.010327816,0,0.737374842,0,0,4.142664356,0.926615357,"{'rouge-1': {'r': 0.5, 'p': 0.5555555555555556, 'f': 0.5263157844875347}, 'rouge-2': {'r': 0.21052631578947367, 'p': 0.2222222222222222, 'f': 0.21621621121986864}, 'rouge-l': {'r': 0.5, 'p': 0.5555555555555556, 'f': 0.5263157844875347}}",0.669291956,0.357142857,0.526315789,0.809000254
0.381216556,1.4,0.507113218,0,0,4.957854446,0.120252833,"{'rouge-1': {'r': 0.07894736842105263, 'p': 0.09090909090909091, 'f': 0.0845070372783181}, 'rouge-2': {'r': 0.02564102564102564, 'p': 0.02857142857142857, 'f': 0.02702702204163715}, 'rouge-l': {'r': 0.07894736842105263, 'p': 0.09090909090909091, 'f': 0.0845070372783181}}",0.173757403,0.044776119,0.085714286,0.402752876
1.142839193,0,0.673483908,0,1,4.378783493,0.650877655,"{'rouge-1': {'r': 0.52, 'p': 0.65, 'f': 0.5777777728395063}, 'rouge-2': {'r': 0.2857142857142857, 'p': 0.32, 'f': 0.3018867874688502}, 'rouge-l': {'r': 0.44, 'p': 0.55, 'f': 0.48888888395061736}}",0.606083177,0.411764706,0.583333333,0.676721573
1.199498415,0,0.863352537,0,1,4.501629167,0.922903895,"{'rouge-1': {'r': 0.6538461538461539, 'p': 0.7391304347826086, 'f': 0.6938775460391503}, 'rouge-2': {'r': 0.38461538461538464, 'p': 0.43478260869565216, 'f': 0.40816326032486466}, 'rouge-l': {'r': 0.6153846153846154, 'p': 0.6956521739130435, 'f': 0.6530612195085381}}",0.737570928,0.53125,0.693877551,0.872897446
1.024791241,0.25,0.932220936,1,1,4.186704346,0.97769165,"{'rouge-1': {'r': 0.7, 'p': 0.7368421052631579, 'f': 0.7179487129520054}, 'rouge-2': {'r': 0.5217391304347826, 'p': 0.5714285714285714, 'f': 0.5454545404648761}, 'rouge-l': {'r': 0.7, 'p': 0.7368421052631579, 'f': 0.7179487129520054}}",0.804503159,0.56,0.717948718,0.934233606
0.752473772,0.333333333,0.332163036,0,0,4.05881389,0.663084745,"{'rouge-1': {'r': 0.5555555555555556, 'p': 0.5882352941176471, 'f': 0.5714285664326532}, 'rouge-2': {'r': 0.21052631578947367, 'p': 0.23529411764705882, 'f': 0.22222221723765442}, 'rouge-l': {'r': 0.5555555555555556, 'p': 0.5882352941176471, 'f': 0.5714285664326532}}",0.510077209,0.4,0.571428571,0.795438588
1.043911099,0,0.874496698,0,0,3.169925001,0.697424769,"{'rouge-1': {'r': 0.375, 'p': 0.3333333333333333, 'f': 0.35294117148788934}, 'rouge-2': {'r': 0.2857142857142857, 'p': 0.25, 'f': 0.266666661688889}, 'rouge-l': {'r': 0.375, 'p': 0.3333333333333333, 'f': 0.35294117148788934}}",0.541325444,0.214285714,0.352941176,0.709165096
1.09207809,0,0.963605165,1,0,4.169925001,0.927508593,"{'rouge-1': {'r': 0.5, 'p': 0.4444444444444444, 'f': 0.4705882303114187}, 'rouge-2': {'r': 0.17647058823529413, 'p': 0.17647058823529413, 'f': 0.17647058323529427}, 'rouge-l': {'r': 0.3125, 'p': 0.2777777777777778, 'f': 0.2941176420761246}}",0.553775761,0.259259259,0.411764706,0.840041161
0.76323241,1,0.283121109,0,1,4.201841232,0.910055459,"{'rouge-1': {'r': 0.5454545454545454, 'p': 0.631578947368421, 'f': 0.5853658486853064}, 'rouge-2': {'r': 0.19047619047619047, 'p': 0.2, 'f': 0.19512194622248677}, 'rouge-l': {'r': 0.5, 'p': 0.5789473684210527, 'f': 0.5365853608804284}}",0.651275519,0.413793103,0.585365854,0.804899633
-0.05213324,1,0.084805422,0,0,4.444187892,0.355990946,"{'rouge-1': {'r': 0.42857142857142855, 'p': 0.5, 'f': 0.4615384565680473}, 'rouge-2': {'r': 0.23333333333333334, 'p': 0.25925925925925924, 'f': 0.24561403010156982}, 'rouge-l': {'r': 0.39285714285714285, 'p': 0.4583333333333333, 'f': 0.42307691810650894}}",0.54937743,0.3,0.461538462,0.76159507
-0.275636077,0.714285714,0.946912766,0,0,4.92642786,0.95858252,"{'rouge-1': {'r': 0.7931034482758621, 'p': 0.696969696969697, 'f': 0.7419354788917795}, 'rouge-2': {'r': 0.53125, 'p': 0.4473684210526316, 'f': 0.4857142807510204}, 'rouge-l': {'r': 0.7241379310344828, 'p': 0.6363636363636364, 'f': 0.6774193498595215}}",0.747541107,0.58974359,0.741935484,0.890817761
0.565171361,2,0.923976839,1,1,3.852168724,0.396867305,"{'rouge-1': {'r': 0.23529411764705882, 'p': 0.26666666666666666, 'f': 0.24999999501953132}, 'rouge-2': {'r': 0.05555555555555555, 'p': 0.0625, 'f': 0.05882352442906617}, 'rouge-l': {'r': 0.23529411764705882, 'p': 0.26666666666666666, 'f': 0.24999999501953132}}",0.35112789,0.142857143,0.25,0.382843733
0.80428952,1,0.370239168,1,1,3.700439718,0.121600121,"{'rouge-1': {'r': 0.125, 'p': 0.15384615384615385, 'f': 0.13793102953626654}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.0625, 'p': 0.07692307692307693, 'f': 0.0689655122948874}}",0.250161443,0.074074074,0.137931034,0.360800415
1.075141668,0.333333333,0.1530696,1,1,4.515319531,0.908026874,"{'rouge-1': {'r': 0.7619047619047619, 'p': 0.64, 'f': 0.6956521689508507}, 'rouge-2': {'r': 0.48, 'p': 0.41379310344827586, 'f': 0.44444443947187934}, 'rouge-l': {'r': 0.7619047619047619, 'p': 0.64, 'f': 0.6956521689508507}}",0.686010363,0.533333333,0.695652174,0.832330883
0.826690257,1,0.580615282,0,1,3.664497779,0.823228061,"{'rouge-1': {'r': 0.5, 'p': 0.6153846153846154, 'f': 0.5517241329845423}, 'rouge-2': {'r': 0.11764705882352941, 'p': 0.15384615384615385, 'f': 0.1333333284222224}, 'rouge-l': {'r': 0.4375, 'p': 0.5384615384615384, 'f': 0.4827586157431629}}",0.625209981,0.318181818,0.482758621,0.728518307
0.852702498,0.333333333,0.239693299,0,0,4.088779347,0.053240027,"{'rouge-1': {'r': 0.1, 'p': 0.1111111111111111, 'f': 0.1052631529085875}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.1, 'p': 0.1111111111111111, 'f': 0.1052631529085875}}",0.147858762,0.055555556,0.105263158,0.43638745
0.510886729,1.25,0.560910344,1,1,3.98418372,0.62968874,"{'rouge-1': {'r': 0.6842105263157895, 'p': 0.7647058823529411, 'f': 0.7222222172376543}, 'rouge-2': {'r': 0.4, 'p': 0.42105263157894735, 'f': 0.4102564052596976}, 'rouge-l': {'r': 0.631578947368421, 'p': 0.7058823529411765, 'f': 0.6666666616820989}}",0.829620574,0.565217391,0.722222222,0.827487588
0.44444561,0.5,0.885881126,1,1,3.93213804,0.602461636,"{'rouge-1': {'r': 0.42105263157894735, 'p': 0.5, 'f': 0.45714285217959183}, 'rouge-2': {'r': 0.25, 'p': 0.3125, 'f': 0.2777777728395062}, 'rouge-l': {'r': 0.42105263157894735, 'p': 0.5, 'f': 0.45714285217959183}}",0.561457915,0.25,0.4,0.804691136
-1.012738228,1.8,0.383435488,0,1,4.221928095,0.534176648,"{'rouge-1': {'r': 0.3125, 'p': 0.2631578947368421, 'f': 0.28571428075102046}, 'rouge-2': {'r': 0.13333333333333333, 'p': 0.10526315789473684, 'f': 0.11764705389273376}, 'rouge-l': {'r': 0.3125, 'p': 0.2631578947368421, 'f': 0.28571428075102046}}",0.451948133,0.166666667,0.285714286,0.669181883
1.237747073,0,0.735422492,1,0,4.277613437,0.367225051,"{'rouge-1': {'r': 0.15, 'p': 0.15, 'f': 0.14999999500000016}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.15, 'p': 0.15, 'f': 0.14999999500000016}}",0.332898311,0.078947368,0.146341463,0.426119328
0.757191002,0.8,0.093657233,0,1,3.773557262,0.777888536,"{'rouge-1': {'r': 0.5, 'p': 0.5, 'f': 0.4999999950000001}, 'rouge-2': {'r': 0.38461538461538464, 'p': 0.35714285714285715, 'f': 0.3703703653772291}, 'rouge-l': {'r': 0.5, 'p': 0.5, 'f': 0.4999999950000001}}",0.556948372,0.333333333,0.5,0.759891808
0.13758859,0.666666667,0.451927453,0,1,4.349648913,0.813162208,"{'rouge-1': {'r': 0.35, 'p': 0.3333333333333333, 'f': 0.34146340963712074}, 'rouge-2': {'r': 0.15, 'p': 0.13636363636363635, 'f': 0.14285713786848087}, 'rouge-l': {'r': 0.35, 'p': 0.3333333333333333, 'f': 0.34146340963712074}}",0.45079065,0.205882353,0.341463415,0.81958735
1.040502667,0,0.25751102,0,0,4.037401198,0.570189178,"{'rouge-1': {'r': 0.5, 'p': 0.35294117647058826, 'f': 0.41379309859690844}, 'rouge-2': {'r': 0.18181818181818182, 'p': 0.1111111111111111, 'f': 0.13793102977407862}, 'rouge-l': {'r': 0.4166666666666667, 'p': 0.29411764705882354, 'f': 0.3448275813555292}}",0.401225985,0.260869565,0.413793103,0.666612506
0.679948151,0.625,0.070340537,0,0,4.4375,0.425139487,"{'rouge-1': {'r': 0.45454545454545453, 'p': 0.4166666666666667, 'f': 0.434782603705104}, 'rouge-2': {'r': 0.12, 'p': 0.1, 'f': 0.10909090413223163}, 'rouge-l': {'r': 0.45454545454545453, 'p': 0.4166666666666667, 'f': 0.434782603705104}}",0.467448298,0.27027027,0.425531915,0.724494338
1.095992565,0,0.865661085,0,1,4.08418372,0.760268152,"{'rouge-1': {'r': 0.6, 'p': 0.6666666666666666, 'f': 0.6315789423822715}, 'rouge-2': {'r': 0.42857142857142855, 'p': 0.47368421052631576, 'f': 0.44999999501250004}, 'rouge-l': {'r': 0.6, 'p': 0.6666666666666666, 'f': 0.6315789423822715}}",0.767873998,0.461538462,0.631578947,0.837040067
0.834243953,0.307692308,0.497928083,1,0,3.807354922,0.4869681,"{'rouge-1': {'r': 0.2, 'p': 0.21428571428571427, 'f': 0.20689654673008337}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.2, 'p': 0.21428571428571427, 'f': 0.20689654673008337}}",0.327737095,0.115384615,0.206896552,0.44795686
-0.365376413,0.6,0.323979825,1,1,3.773557262,0.76375401,"{'rouge-1': {'r': 0.8181818181818182, 'p': 0.6428571428571429, 'f': 0.7199999950720002}, 'rouge-2': {'r': 0.5, 'p': 0.35714285714285715, 'f': 0.41666666180555556}, 'rouge-l': {'r': 0.8181818181818182, 'p': 0.6428571428571429, 'f': 0.7199999950720002}}",0.654355569,0.5625,0.72,0.87810272
0.897161722,0.333333333,0.392561316,1,1,4.48385619,0.633690953,"{'rouge-1': {'r': 0.5454545454545454, 'p': 0.5217391304347826, 'f': 0.5333333283358025}, 'rouge-2': {'r': 0.18181818181818182, 'p': 0.16666666666666666, 'f': 0.1739130384877128}, 'rouge-l': {'r': 0.5, 'p': 0.4782608695652174, 'f': 0.48888888389135804}}",0.545893487,0.363636364,0.533333333,0.742051542
1.039617896,0.5,0.654953718,1,1,4.386842188,0.633772373,"{'rouge-1': {'r': 0.391304347826087, 'p': 0.4090909090909091, 'f': 0.3999999950024692}, 'rouge-2': {'r': 0.043478260869565216, 'p': 0.043478260869565216, 'f': 0.043478255869565795}, 'rouge-l': {'r': 0.2608695652173913, 'p': 0.2727272727272727, 'f': 0.26666666166913583}}",0.49339764,0.184210526,0.311111111,0.70794642
0.599397242,0.4,0.562399626,0,0,4.965311532,0.771689713,"{'rouge-1': {'r': 0.32142857142857145, 'p': 0.2647058823529412, 'f': 0.29032257569198755}, 'rouge-2': {'r': 0.07142857142857142, 'p': 0.05128205128205128, 'f': 0.059701487672087716}, 'rouge-l': {'r': 0.21428571428571427, 'p': 0.17647058823529413, 'f': 0.19354838214360054}}",0.422045894,0.169811321,0.290322581,0.663574815
0.781546414,0.466666667,0.72469604,1,1,4.334962501,0.873687983,"{'rouge-1': {'r': 0.6, 'p': 0.7142857142857143, 'f': 0.6521739080812855}, 'rouge-2': {'r': 0.3333333333333333, 'p': 0.43478260869565216, 'f': 0.37735848565325736}, 'rouge-l': {'r': 0.56, 'p': 0.6666666666666666, 'f': 0.6086956472117204}}",0.587885116,0.483870968,0.652173913,0.809464037
0.606705487,1.2,0.193430334,0,0,1.918156935,0.21347791,"{'rouge-1': {'r': 0.058823529411764705, 'p': 0.14285714285714285, 'f': 0.08333332920138908}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.058823529411764705, 'p': 0.14285714285714285, 'f': 0.08333332920138908}}",0.010727844,0.043478261,0.083333333,0.27533257
1.229107857,0,0.289459944,0,0,4.582118926,0.646974027,"{'rouge-1': {'r': 0.4090909090909091, 'p': 0.34615384615384615, 'f': 0.3749999950347223}, 'rouge-2': {'r': 0.17391304347826086, 'p': 0.12903225806451613, 'f': 0.1481481432578877}, 'rouge-l': {'r': 0.4090909090909091, 'p': 0.34615384615384615, 'f': 0.3749999950347223}}",0.446820345,0.210526316,0.347826087,0.687342346
0.674360991,0.8,0.56366533,0,1,3.947702779,0.46413067,"{'rouge-1': {'r': 0.3157894736842105, 'p': 0.375, 'f': 0.34285713789387756}, 'rouge-2': {'r': 0.13636363636363635, 'p': 0.17647058823529413, 'f': 0.15384614892833676}, 'rouge-l': {'r': 0.3157894736842105, 'p': 0.375, 'f': 0.34285713789387756}}",0.372564973,0.206896552,0.342857143,0.539730787
0.8356691,0.4,0.508752882,0,1,4.75,0.972874463,"{'rouge-1': {'r': 0.6896551724137931, 'p': 0.7142857142857143, 'f': 0.7017543809664513}, 'rouge-2': {'r': 0.45454545454545453, 'p': 0.4838709677419355, 'f': 0.4687499950048828}, 'rouge-l': {'r': 0.6551724137931034, 'p': 0.6785714285714286, 'f': 0.6666666616682057}}",0.790721289,0.540540541,0.701754386,0.883695662
0.847053409,0.5,0.839258254,1,1,4.169925001,0.78952527,"{'rouge-1': {'r': 0.6111111111111112, 'p': 0.6111111111111112, 'f': 0.6111111061111112}, 'rouge-2': {'r': 0.3888888888888889, 'p': 0.4117647058823529, 'f': 0.3999999950040816}, 'rouge-l': {'r': 0.6111111111111112, 'p': 0.6111111111111112, 'f': 0.6111111061111112}}",0.579693896,0.44,0.611111111,0.788983524
1.137201548,0,0.055776872,0,0,4.017894148,0.727377594,"{'rouge-1': {'r': 0.391304347826087, 'p': 0.47368421052631576, 'f': 0.42857142361678}, 'rouge-2': {'r': 0.17391304347826086, 'p': 0.18181818181818182, 'f': 0.17777777278024703}, 'rouge-l': {'r': 0.34782608695652173, 'p': 0.42105263157894735, 'f': 0.38095237599773246}}",0.5738287,0.235294118,0.380952381,0.708895028
1.111402154,0,0.699063301,0,0,4.061482187,0.817755044,"{'rouge-1': {'r': 0.6111111111111112, 'p': 0.6111111111111112, 'f': 0.6111111061111112}, 'rouge-2': {'r': 0.3333333333333333, 'p': 0.3, 'f': 0.31578946869806096}, 'rouge-l': {'r': 0.6111111111111112, 'p': 0.6111111111111112, 'f': 0.6111111061111112}}",0.513927837,0.44,0.611111111,0.805720091
0.795506895,0.75,0.514634311,0,1,3.773557262,0.995837986,"{'rouge-1': {'r': 0.9285714285714286, 'p': 0.9285714285714286, 'f': 0.9285714235714286}, 'rouge-2': {'r': 0.8571428571428571, 'p': 0.8571428571428571, 'f': 0.8571428521428571}, 'rouge-l': {'r': 0.9285714285714286, 'p': 0.9285714285714286, 'f': 0.9285714235714286}}",0.90264647,0.866666667,0.928571429,0.991004765
0.258174896,0.733333333,0.667271078,1,1,4.004886164,0.940856934,"{'rouge-1': {'r': 0.7647058823529411, 'p': 0.7647058823529411, 'f': 0.7647058773529413}, 'rouge-2': {'r': 0.6, 'p': 0.6, 'f': 0.5999999950000001}, 'rouge-l': {'r': 0.7647058823529411, 'p': 0.7647058823529411, 'f': 0.7647058773529413}}",0.855102899,0.619047619,0.764705882,0.914556623
0.984018743,0.75,0.141342416,0,1,4.741363816,0.713768959,"{'rouge-1': {'r': 0.4375, 'p': 0.5, 'f': 0.46666666168888893}, 'rouge-2': {'r': 0.15625, 'p': 0.15625, 'f': 0.15624999500000017}, 'rouge-l': {'r': 0.40625, 'p': 0.4642857142857143, 'f': 0.43333332835555555}}",0.521224765,0.304347826,0.466666667,0.702376485
0.790639579,0.571428571,0.236915618,1,0,3,0.42612946,"{'rouge-1': {'r': 0.375, 'p': 0.375, 'f': 0.37499999500000003}, 'rouge-2': {'r': 0.125, 'p': 0.14285714285714285, 'f': 0.13333332835555575}, 'rouge-l': {'r': 0.375, 'p': 0.375, 'f': 0.37499999500000003}}",0.248224225,0.230769231,0.375,0.439664155
0.848376453,0.5,0.346450686,0,0,3.958229169,0.535417438,"{'rouge-1': {'r': 0.2, 'p': 0.23529411764705882, 'f': 0.21621621124908705}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.2, 'p': 0.23529411764705882, 'f': 0.21621621124908705}}",0.375215697,0.117647059,0.210526316,0.50189662
1.185359716,0,0.81341356,1,1,3.572431251,0.737118065,"{'rouge-1': {'r': 0.5333333333333333, 'p': 0.6153846153846154, 'f': 0.5714285664540818}, 'rouge-2': {'r': 0.35714285714285715, 'p': 0.29411764705882354, 'f': 0.3225806402081166}, 'rouge-l': {'r': 0.5333333333333333, 'p': 0.6153846153846154, 'f': 0.5714285664540818}}",0.596044452,0.4,0.571428571,0.814798594
0.995775521,0.166666667,0.839479744,1,1,4.307354922,0.935570121,"{'rouge-1': {'r': 0.625, 'p': 0.6818181818181818, 'f': 0.6521739080529302}, 'rouge-2': {'r': 0.3870967741935484, 'p': 0.46153846153846156, 'f': 0.42105262661742077}, 'rouge-l': {'r': 0.5833333333333334, 'p': 0.6363636363636364, 'f': 0.6086956471833649}}",0.63622375,0.4375,0.608695652,0.835409939
1.028409839,0,0.508944869,0,1,4.469670487,0.727843165,"{'rouge-1': {'r': 0.38095238095238093, 'p': 0.34782608695652173, 'f': 0.36363635864669425}, 'rouge-2': {'r': 0.14285714285714285, 'p': 0.12, 'f': 0.13043477764650302}, 'rouge-l': {'r': 0.2857142857142857, 'p': 0.2608695652173913, 'f': 0.27272726773760336}}",0.511576321,0.222222222,0.363636364,0.589952409
1.079610229,0,0.479609549,0,1,4.037401198,0.700026155,"{'rouge-1': {'r': 0.2727272727272727, 'p': 0.35294117647058826, 'f': 0.3076923027744905}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.18181818181818182, 'p': 0.23529411764705882, 'f': 0.20512820021038802}}",0.472728982,0.181818182,0.307692308,0.615707695
-0.155866981,1,0.907581866,0,0,4.247927513,0.762133479,"{'rouge-1': {'r': 0.8333333333333334, 'p': 0.7894736842105263, 'f': 0.8108108058144633}, 'rouge-2': {'r': 0.5263157894736842, 'p': 0.5555555555555556, 'f': 0.5405405355441928}, 'rouge-l': {'r': 0.8333333333333334, 'p': 0.7894736842105263, 'f': 0.8108108058144633}}",0.821768103,0.652173913,0.789473684,0.915014446
0.908737838,0.285714286,0.074727982,0,1,3.773557262,0.642506838,"{'rouge-1': {'r': 0.6363636363636364, 'p': 0.5, 'f': 0.5599999950720002}, 'rouge-2': {'r': 0.3, 'p': 0.21428571428571427, 'f': 0.24999999513888896}, 'rouge-l': {'r': 0.5454545454545454, 'p': 0.42857142857142855, 'f': 0.479999995072}}",0.580078962,0.388888889,0.56,0.779986143
1.140226364,0,0.743315458,1,0,4.349199939,0.708901227,"{'rouge-1': {'r': 0.3, 'p': 0.2608695652173913, 'f': 0.27906976246619797}, 'rouge-2': {'r': 0.13636363636363635, 'p': 0.11538461538461539, 'f': 0.1249999950347224}, 'rouge-l': {'r': 0.25, 'p': 0.21739130434782608, 'f': 0.2325581345592213}}",0.512906765,0.157894737,0.272727273,0.651578069
0.908931732,0.4,0.117907844,0,1,3.459431619,0.449882716,"{'rouge-1': {'r': 0.125, 'p': 0.18181818181818182, 'f': 0.14814814331961607}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.125, 'p': 0.18181818181818182, 'f': 0.14814814331961607}}",0.208287986,0.08,0.148148148,0.622590423
0.819069028,0.176470588,0.606688023,1,1,4.142664356,0.762134194,"{'rouge-1': {'r': 0.8333333333333334, 'p': 0.8333333333333334, 'f': 0.8333333283333335}, 'rouge-2': {'r': 0.6666666666666666, 'p': 0.6666666666666666, 'f': 0.6666666616666668}, 'rouge-l': {'r': 0.8333333333333334, 'p': 0.8333333333333334, 'f': 0.8333333283333335}}",0.83617429,0.714285714,0.833333333,0.882477283
-0.946903467,1,0.64364922,0,0,3.75,0.571070254,"{'rouge-1': {'r': 0.4166666666666667, 'p': 0.35714285714285715, 'f': 0.38461537964497045}, 'rouge-2': {'r': 0.18181818181818182, 'p': 0.13333333333333333, 'f': 0.1538461489644972}, 'rouge-l': {'r': 0.4166666666666667, 'p': 0.35714285714285715, 'f': 0.38461537964497045}}",0.426701413,0.238095238,0.384615385,0.618121028
0.973362505,0.2,0.077104233,0,1,4.061482187,0.764785945,"{'rouge-1': {'r': 0.2727272727272727, 'p': 0.35294117647058826, 'f': 0.3076923027744905}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 0.13636363636363635, 'p': 0.17647058823529413, 'f': 0.15384614892833676}}",0.34178295,0.176470588,0.3,0.605354488
1.000639319,0.333333333,0.563116193,1,1,3.640223929,0.959539533,"{'rouge-1': {'r': 0.6666666666666666, 'p': 0.7692307692307693, 'f': 0.7142857093112245}, 'rouge-2': {'r': 0.375, 'p': 0.42857142857142855, 'f': 0.3999999950222222}, 'rouge-l': {'r': 0.6, 'p': 0.6923076923076923, 'f': 0.6428571378826532}}",0.613881039,0.555555556,0.714285714,0.851419449
0.696478188,0.5,0.559325814,0,1,3.852168724,0.811883032,"{'rouge-1': {'r': 0.5, 'p': 0.6, 'f': 0.5454545404958678}, 'rouge-2': {'r': 0.17647058823529413, 'p': 0.1875, 'f': 0.18181817682277332}, 'rouge-l': {'r': 0.4444444444444444, 'p': 0.5333333333333333, 'f': 0.48484847988980717}}",0.648766061,0.375,0.545454545,0.829637766
0.071164548,0.333333333,0.889107943,0,1,4.56385619,0.947146773,"{'rouge-1': {'r': 0.6666666666666666, 'p': 0.6666666666666666, 'f': 0.6666666616666668}, 'rouge-2': {'r': 0.46153846153846156, 'p': 0.5, 'f': 0.47999999500800006}, 'rouge-l': {'r': 0.6666666666666666, 'p': 0.6666666666666666, 'f': 0.6666666616666668}}",0.739828851,0.454545455,0.625,0.876097858
0.819597065,0.333333333,0.810766995,0,1,4.430632409,0.836113572,"{'rouge-1': {'r': 0.4, 'p': 0.5217391304347826, 'f': 0.452830183766465}, 'rouge-2': {'r': 0.16666666666666666, 'p': 0.23076923076923078, 'f': 0.19354838222684714}, 'rouge-l': {'r': 0.36666666666666664, 'p': 0.4782608695652174, 'f': 0.41509433470986123}}",0.434141877,0.261904762,0.41509434,0.755813181
